584758.14775060	6647724.86040449	ms	0.1	src	Inf
584757.43832992	6647755.79027849	ms	0.1	src	Inf
584756.72890722	6647786.72015371	ms	0.1	src	Inf
584756.01948251	6647817.65003015	ms	0.1	src	Inf
584755.31005577	6647848.57990781	ms	0.1	src	Inf
584754.60062703	6647879.50978669	ms	0.1	src	Inf
584753.89119626	6647910.43966679	ms	0.1	src	Inf
584753.18176348	6647941.36954811	ms	0.1	src	Inf
584752.47232868	6647972.29943066	ms	0.1	src	Inf
584751.76289186	6648003.22931442	ms	0.1	src	Inf
584751.05345303	6648034.15919940	ms	0.1	src	Inf
584750.34401218	6648065.08908561	ms	0.1	src	Inf
584749.63456931	6648096.01897303	ms	0.1	src	Inf
584748.92512442	6648126.94886167	ms	0.1	src	Inf
584748.21567752	6648157.87875153	ms	0.1	src	Inf
584747.50622861	6648188.80864262	ms	0.1	src	Inf
584746.79677767	6648219.73853492	ms	0.1	src	Inf
584746.08732472	6648250.66842845	ms	0.1	src	Inf
584745.37786975	6648281.59832319	ms	0.1	src	Inf
584744.66841277	6648312.52821915	ms	0.1	src	Inf
584743.95895377	6648343.45811634	ms	0.1	src	Inf
584743.24949275	6648374.38801474	ms	0.1	src	Inf
584742.54002971	6648405.31791437	ms	0.1	src	Inf
584741.83056466	6648436.24781522	ms	0.1	src	Inf
584741.12109759	6648467.17771728	ms	0.1	src	Inf
584740.41162851	6648498.10762057	ms	0.1	src	Inf
584739.70215741	6648529.03752507	ms	0.1	src	Inf
584738.99268429	6648559.96743080	ms	0.1	src	Inf
584738.28320915	6648590.89733774	ms	0.1	src	Inf
584737.57373200	6648621.82724591	ms	0.1	src	Inf
584736.86425283	6648652.75715529	ms	0.1	src	Inf
584736.15477165	6648683.68706591	ms	0.1	src	Inf
584735.44528845	6648714.61697773	ms	0.1	src	Inf
584734.73580323	6648745.54689078	ms	0.1	src	Inf
584734.02631600	6648776.47680505	ms	0.1	src	Inf
584733.31682674	6648807.40672053	ms	0.1	src	Inf
584732.60733548	6648838.33663724	ms	0.1	src	Inf
584731.89784219	6648869.26655517	ms	0.1	src	Inf
584731.18834689	6648900.19647432	ms	0.1	src	Inf
584730.47884958	6648931.12639468	ms	0.1	src	Inf
584729.76935025	6648962.05631627	ms	0.1	src	Inf
584729.05984890	6648992.98623908	ms	0.1	src	Inf
584728.35034553	6649023.91616311	ms	0.1	src	Inf
584727.64084015	6649054.84608836	ms	0.1	src	Inf
584726.93133275	6649085.77601482	ms	0.1	src	Inf
584726.22182334	6649116.70594251	ms	0.1	src	Inf
584725.51231191	6649147.63587142	ms	0.1	src	Inf
584724.80279846	6649178.56580155	ms	0.1	src	Inf
584724.09328299	6649209.49573290	ms	0.1	src	Inf
584723.38376551	6649240.42566547	ms	0.1	src	Inf
584722.67424602	6649271.35559925	ms	0.1	src	Inf
584721.96472451	6649302.28553426	ms	0.1	src	Inf
584721.25520098	6649333.21547049	ms	0.1	src	Inf
584720.54567543	6649364.14540794	ms	0.1	src	Inf
584719.83614787	6649395.07534661	ms	0.1	src	Inf
584719.12661830	6649426.00528649	ms	0.1	src	Inf
584718.41708670	6649456.93522760	ms	0.1	src	Inf
584717.70755309	6649487.86516993	ms	0.1	src	Inf
584716.99801747	6649518.79511348	ms	0.1	src	Inf
584716.28847983	6649549.72505825	ms	0.1	src	Inf
584715.57894017	6649580.65500424	ms	0.1	src	Inf
584714.86939850	6649611.58495145	ms	0.1	src	Inf
584714.15985481	6649642.51489987	ms	0.1	src	Inf
584713.45030910	6649673.44484952	ms	0.1	src	Inf
584712.74076138	6649704.37480039	ms	0.1	src	Inf
584712.03121165	6649735.30475247	ms	0.1	src	Inf
584711.32165989	6649766.23470579	ms	0.1	src	Inf
584710.61210612	6649797.16466031	ms	0.1	src	Inf
584709.90255034	6649828.09461606	ms	0.1	src	Inf
584709.19299254	6649859.02457303	ms	0.1	src	Inf
584708.48343272	6649889.95453121	ms	0.1	src	Inf
584707.77387089	6649920.88449062	ms	0.1	src	Inf
584707.06430704	6649951.81445125	ms	0.1	src	Inf
584706.35474117	6649982.74441309	ms	0.1	src	Inf
584705.64517329	6650013.67437616	ms	0.1	src	Inf
584704.93560340	6650044.60434045	ms	0.1	src	Inf
584704.22603148	6650075.53430596	ms	0.1	src	Inf
584703.51645756	6650106.46427268	ms	0.1	src	Inf
584702.80688161	6650137.39424063	ms	0.1	src	Inf
584702.09730365	6650168.32420979	ms	0.1	src	Inf
584701.38772368	6650199.25418018	ms	0.1	src	Inf
584700.67814169	6650230.18415179	ms	0.1	src	Inf
584699.96855768	6650261.11412461	ms	0.1	src	Inf
584699.25897166	6650292.04409866	ms	0.1	src	Inf
584698.54938362	6650322.97407392	ms	0.1	src	Inf
584697.83979357	6650353.90405041	ms	0.1	src	Inf
584697.13020150	6650384.83402811	ms	0.1	src	Inf
584696.42060741	6650415.76400704	ms	0.1	src	Inf
584695.71101131	6650446.69398718	ms	0.1	src	Inf
584695.00141320	6650477.62396855	ms	0.1	src	Inf
584694.29181307	6650508.55395113	ms	0.1	src	Inf
584693.58221092	6650539.48393493	ms	0.1	src	Inf
584692.87260676	6650570.41391996	ms	0.1	src	Inf
584692.16300058	6650601.34390620	ms	0.1	src	Inf
584691.45339238	6650632.27389366	ms	0.1	src	Inf
584690.74378218	6650663.20388235	ms	0.1	src	Inf
584690.03416995	6650694.13387224	ms	0.1	src	Inf
584689.32455571	6650725.06386337	ms	0.1	src	Inf
584688.61493945	6650755.99385571	ms	0.1	src	Inf
584687.90532118	6650786.92384927	ms	0.1	src	Inf
584687.19570090	6650817.85384405	ms	0.1	src	Inf
584686.48607860	6650848.78384005	ms	0.1	src	Inf
584685.77645428	6650879.71383727	ms	0.1	src	Inf
584685.06682795	6650910.64383571	ms	0.1	src	Inf
584684.35719960	6650941.57383537	ms	0.1	src	Inf
584683.64756924	6650972.50383625	ms	0.1	src	Inf
584682.93793686	6651003.43383835	ms	0.1	src	Inf
584682.22830246	6651034.36384167	ms	0.1	src	Inf
584681.51866605	6651065.29384620	ms	0.1	src	Inf
584680.80902763	6651096.22385196	ms	0.1	src	Inf
584680.09938719	6651127.15385894	ms	0.1	src	Inf
584679.38974474	6651158.08386714	ms	0.1	src	Inf
584678.68010027	6651189.01387656	ms	0.1	src	Inf
584677.97045378	6651219.94388719	ms	0.1	src	Inf
584677.26080528	6651250.87389905	ms	0.1	src	Inf
584676.55115477	6651281.80391212	ms	0.1	src	Inf
584675.84150224	6651312.73392642	ms	0.1	src	Inf
584675.13184769	6651343.66394193	ms	0.1	src	Inf
584674.42219113	6651374.59395867	ms	0.1	src	Inf
584673.71253256	6651405.52397662	ms	0.1	src	Inf
584673.00287196	6651436.45399579	ms	0.1	src	Inf
584672.29320936	6651467.38401619	ms	0.1	src	Inf
584671.58354474	6651498.31403780	ms	0.1	src	Inf
584670.87387810	6651529.24406063	ms	0.1	src	Inf
584670.16420945	6651560.17408468	ms	0.1	src	Inf
584669.45453879	6651591.10410995	ms	0.1	src	Inf
584668.74486610	6651622.03413644	ms	0.1	src	Inf
584668.03519141	6651652.96416415	ms	0.1	src	Inf
584667.32551470	6651683.89419308	ms	0.1	src	Inf
584666.61583597	6651714.82422323	ms	0.1	src	Inf
584665.90615523	6651745.75425460	ms	0.1	src	Inf
584665.19647248	6651776.68428718	ms	0.1	src	Inf
584664.48678771	6651807.61432099	ms	0.1	src	Inf
584663.77710092	6651838.54435602	ms	0.1	src	Inf
584663.06741212	6651869.47439226	ms	0.1	src	Inf
584662.35772131	6651900.40442973	ms	0.1	src	Inf
584661.64802848	6651931.33446842	ms	0.1	src	Inf
584660.93833363	6651962.26450832	ms	0.1	src	Inf
584660.22863677	6651993.19454945	ms	0.1	src	Inf
584659.51893790	6652024.12459179	ms	0.1	src	Inf
584658.80923701	6652055.05463535	ms	0.1	src	Inf
584658.09953411	6652085.98468013	ms	0.1	src	Inf
584657.38982919	6652116.91472613	ms	0.1	src	Inf
584656.68012226	6652147.84477335	ms	0.1	src	Inf
584655.97041331	6652178.77482180	ms	0.1	src	Inf
584655.26070235	6652209.70487146	ms	0.1	src	Inf
584654.55098937	6652240.63492233	ms	0.1	src	Inf
584653.84127438	6652271.56497443	ms	0.1	src	Inf
584653.13155737	6652302.49502775	ms	0.1	src	Inf
584652.42183835	6652333.42508229	ms	0.1	src	Inf
584651.71211732	6652364.35513805	ms	0.1	src	Inf
584651.00239427	6652395.28519502	ms	0.1	src	Inf
584650.29266921	6652426.21525322	ms	0.1	src	Inf
584649.58294213	6652457.14531263	ms	0.1	src	Inf
584648.87321303	6652488.07537326	ms	0.1	src	Inf
584648.16348193	6652519.00543512	ms	0.1	src	Inf
584647.45374880	6652549.93549819	ms	0.1	src	Inf
584646.74401367	6652580.86556248	ms	0.1	src	Inf
584646.03427652	6652611.79562799	ms	0.1	src	Inf
584645.32453735	6652642.72569472	ms	0.1	src	Inf
584644.61479617	6652673.65576267	ms	0.1	src	Inf
584643.90505298	6652704.58583184	ms	0.1	src	Inf
584643.19530777	6652735.51590223	ms	0.1	src	Inf
584642.48556055	6652766.44597384	ms	0.1	src	Inf
584641.77581131	6652797.37604667	ms	0.1	src	Inf
584641.06606006	6652828.30612071	ms	0.1	src	Inf
584640.35630679	6652859.23619598	ms	0.1	src	Inf
584639.64655151	6652890.16627246	ms	0.1	src	Inf
584638.93679422	6652921.09635016	ms	0.1	src	Inf
584638.22703491	6652952.02642909	ms	0.1	src	Inf
584637.51727359	6652982.95650923	ms	0.1	src	Inf
584636.80751025	6653013.88659059	ms	0.1	src	Inf
584636.09774490	6653044.81667317	ms	0.1	src	Inf
584635.38797753	6653075.74675697	ms	0.1	src	Inf
584634.67820815	6653106.67684199	ms	0.1	src	Inf
584633.96843676	6653137.60692823	ms	0.1	src	Inf
584633.25866335	6653168.53701569	ms	0.1	src	Inf
584632.54888793	6653199.46710436	ms	0.1	src	Inf
584631.83911049	6653230.39719426	ms	0.1	src	Inf
584631.12933104	6653261.32728537	ms	0.1	src	Inf
584630.41954958	6653292.25737770	ms	0.1	src	Inf
584629.70976610	6653323.18747126	ms	0.1	src	Inf
584628.99998061	6653354.11756603	ms	0.1	src	Inf
584628.29019310	6653385.04766202	ms	0.1	src	Inf
584627.58040358	6653415.97775923	ms	0.1	src	Inf
584626.87061205	6653446.90785766	ms	0.1	src	Inf
584626.16081850	6653477.83795731	ms	0.1	src	Inf
584625.45102294	6653508.76805818	ms	0.1	src	Inf
584624.74122536	6653539.69816027	ms	0.1	src	Inf
584624.03142577	6653570.62826357	ms	0.1	src	Inf
584623.32162417	6653601.55836810	ms	0.1	src	Inf
584622.61182055	6653632.48847384	ms	0.1	src	Inf
584621.90201492	6653663.41858080	ms	0.1	src	Inf
584621.19220727	6653694.34868899	ms	0.1	src	Inf
584620.48239761	6653725.27879838	ms	0.1	src	Inf
584619.77258594	6653756.20890901	ms	0.1	src	Inf
584619.06277225	6653787.13902085	ms	0.1	src	Inf
584618.35295655	6653818.06913391	ms	0.1	src	Inf
584617.64313884	6653848.99924818	ms	0.1	src	Inf
584616.93331911	6653879.92936368	ms	0.1	src	Inf
584616.22349737	6653910.85948040	ms	0.1	src	Inf
584615.51367361	6653941.78959833	ms	0.1	src	Inf
584614.80384784	6653972.71971748	ms	0.1	src	Inf
584614.09402006	6654003.64983785	ms	0.1	src	Inf
584613.38419026	6654034.57995945	ms	0.1	src	Inf
584815.51830275	6645900.35590633	ms	0.1	src	Inf
584814.80887128	6645931.28570634	ms	0.1	src	Inf
584814.09943778	6645962.21550757	ms	0.1	src	Inf
584813.39000226	6645993.14531001	ms	0.1	src	Inf
584812.68056473	6646024.07511368	ms	0.1	src	Inf
584811.97112518	6646055.00491857	ms	0.1	src	Inf
584811.26168361	6646085.93472469	ms	0.1	src	Inf
584810.55224002	6646116.86453202	ms	0.1	src	Inf
584809.84279442	6646147.79434057	ms	0.1	src	Inf
584809.13334679	6646178.72415035	ms	0.1	src	Inf
584808.42389715	6646209.65396134	ms	0.1	src	Inf
584807.71444548	6646240.58377355	ms	0.1	src	Inf
584807.00499181	6646271.51358699	ms	0.1	src	Inf
584806.29553611	6646302.44340165	ms	0.1	src	Inf
584805.58607839	6646333.37321752	ms	0.1	src	Inf
584804.87661866	6646364.30303462	ms	0.1	src	Inf
584804.16715690	6646395.23285294	ms	0.1	src	Inf
584803.45769314	6646426.16267248	ms	0.1	src	Inf
584802.74822735	6646457.09249324	ms	0.1	src	Inf
584802.03875954	6646488.02231522	ms	0.1	src	Inf
584801.32928971	6646518.95213842	ms	0.1	src	Inf
584800.61981787	6646549.88196284	ms	0.1	src	Inf
584799.91034401	6646580.81178848	ms	0.1	src	Inf
584799.20086813	6646611.74161534	ms	0.1	src	Inf
584798.49139024	6646642.67144343	ms	0.1	src	Inf
584797.78191032	6646673.60127273	ms	0.1	src	Inf
584797.07242839	6646704.53110325	ms	0.1	src	Inf
584796.36294444	6646735.46093500	ms	0.1	src	Inf
584795.65345847	6646766.39076796	ms	0.1	src	Inf
584794.94397048	6646797.32060215	ms	0.1	src	Inf
584794.23448048	6646828.25043755	ms	0.1	src	Inf
584793.52498845	6646859.18027418	ms	0.1	src	Inf
584792.81549441	6646890.11011202	ms	0.1	src	Inf
584792.10599835	6646921.03995109	ms	0.1	src	Inf
584791.39650028	6646951.96979138	ms	0.1	src	Inf
584790.68700018	6646982.89963289	ms	0.1	src	Inf
584789.97749807	6647013.82947562	ms	0.1	src	Inf
584789.26799394	6647044.75931956	ms	0.1	src	Inf
584788.55848780	6647075.68916474	ms	0.1	src	Inf
584787.84897963	6647106.61901113	ms	0.1	src	Inf
584787.13946945	6647137.54885873	ms	0.1	src	Inf
584786.42995725	6647168.47870757	ms	0.1	src	Inf
584785.72044303	6647199.40855762	ms	0.1	src	Inf
584785.01092679	6647230.33840889	ms	0.1	src	Inf
584784.30140854	6647261.26826139	ms	0.1	src	Inf
584783.59188827	6647292.19811510	ms	0.1	src	Inf
584782.88236598	6647323.12797003	ms	0.1	src	Inf
584782.17284167	6647354.05782618	ms	0.1	src	Inf
584781.46331535	6647384.98768356	ms	0.1	src	Inf
584780.75378700	6647415.91754215	ms	0.1	src	Inf
584780.04425664	6647446.84740197	ms	0.1	src	Inf
584779.33472427	6647477.77726300	ms	0.1	src	Inf
584778.62518987	6647508.70712526	ms	0.1	src	Inf
584777.91565346	6647539.63698873	ms	0.1	src	Inf
584777.20611503	6647570.56685343	ms	0.1	src	Inf
584776.49657458	6647601.49671935	ms	0.1	src	Inf
584775.78703212	6647632.42658648	ms	0.1	src	Inf
584775.07748764	6647663.35645484	ms	0.1	src	Inf
584774.36794114	6647694.28632442	ms	0.1	src	Inf
584773.65839262	6647725.21619521	ms	0.1	src	Inf
584772.94884209	6647756.14606723	ms	0.1	src	Inf
584772.23928953	6647787.07594047	ms	0.1	src	Inf
584771.52973496	6647818.00581493	ms	0.1	src	Inf
584770.82017838	6647848.93569061	ms	0.1	src	Inf
584770.11061977	6647879.86556751	ms	0.1	src	Inf
584769.40105915	6647910.79544563	ms	0.1	src	Inf
584768.69149651	6647941.72532497	ms	0.1	src	Inf
584767.98193186	6647972.65520553	ms	0.1	src	Inf
584767.27236518	6648003.58508731	ms	0.1	src	Inf
584766.56279649	6648034.51497031	ms	0.1	src	Inf
584765.85322579	6648065.44485453	ms	0.1	src	Inf
584765.14365306	6648096.37473997	ms	0.1	src	Inf
584764.43407832	6648127.30462664	ms	0.1	src	Inf
584763.72450156	6648158.23451452	ms	0.1	src	Inf
584763.01492278	6648189.16440362	ms	0.1	src	Inf
584762.30534199	6648220.09429394	ms	0.1	src	Inf
584761.59575918	6648251.02418549	ms	0.1	src	Inf
584760.88617435	6648281.95407825	ms	0.1	src	Inf
584760.17658750	6648312.88397223	ms	0.1	src	Inf
584759.46699864	6648343.81386743	ms	0.1	src	Inf
584758.75740776	6648374.74376385	ms	0.1	src	Inf
584758.04781487	6648405.67366150	ms	0.1	src	Inf
584757.33821995	6648436.60356036	ms	0.1	src	Inf
584756.62862302	6648467.53346044	ms	0.1	src	Inf
584755.91902408	6648498.46336175	ms	0.1	src	Inf
584755.20942311	6648529.39326428	ms	0.1	src	Inf
584754.49982013	6648560.32316802	ms	0.1	src	Inf
584753.79021513	6648591.25307298	ms	0.1	src	Inf
584753.08060811	6648622.18297917	ms	0.1	src	Inf
584752.37099908	6648653.11288657	ms	0.1	src	Inf
584751.66138803	6648684.04279520	ms	0.1	src	Inf
584750.95177497	6648714.97270504	ms	0.1	src	Inf
584750.24215988	6648745.90261611	ms	0.1	src	Inf
584749.53254278	6648776.83252839	ms	0.1	src	Inf
584748.82292367	6648807.76244190	ms	0.1	src	Inf
584748.11330253	6648838.69235662	ms	0.1	src	Inf
584747.40367938	6648869.62227257	ms	0.1	src	Inf
584746.69405421	6648900.55218973	ms	0.1	src	Inf
584745.98442703	6648931.48210812	ms	0.1	src	Inf
584745.27479783	6648962.41202772	ms	0.1	src	Inf
584744.56516661	6648993.34194855	ms	0.1	src	Inf
584743.85553338	6649024.27187059	ms	0.1	src	Inf
584743.14589813	6649055.20179386	ms	0.1	src	Inf
584742.43626086	6649086.13171834	ms	0.1	src	Inf
584741.72662158	6649117.06164405	ms	0.1	src	Inf
584741.01698027	6649147.99157098	ms	0.1	src	Inf
584740.30733696	6649178.92149912	ms	0.1	src	Inf
584739.59769162	6649209.85142849	ms	0.1	src	Inf
584738.88804427	6649240.78135908	ms	0.1	src	Inf
584738.17839490	6649271.71129088	ms	0.1	src	Inf
584737.46874352	6649302.64122390	ms	0.1	src	Inf
584736.75909012	6649333.57115815	ms	0.1	src	Inf
584736.04943470	6649364.50109361	ms	0.1	src	Inf
584735.33977727	6649395.43103030	ms	0.1	src	Inf
584734.63011782	6649426.36096821	ms	0.1	src	Inf
584733.92045635	6649457.29090733	ms	0.1	src	Inf
584733.21079287	6649488.22084768	ms	0.1	src	Inf
584732.50112737	6649519.15078924	ms	0.1	src	Inf
584731.79145985	6649550.08073203	ms	0.1	src	Inf
584731.08179032	6649581.01067603	ms	0.1	src	Inf
584730.37211877	6649611.94062126	ms	0.1	src	Inf
584729.66244520	6649642.87056770	ms	0.1	src	Inf
584728.95276962	6649673.80051537	ms	0.1	src	Inf
584728.24309202	6649704.73046425	ms	0.1	src	Inf
584727.53341241	6649735.66041436	ms	0.1	src	Inf
584726.82373078	6649766.59036568	ms	0.1	src	Inf
584726.11404713	6649797.52031822	ms	0.1	src	Inf
584725.40436147	6649828.45027199	ms	0.1	src	Inf
584724.69467379	6649859.38022698	ms	0.1	src	Inf
584723.98498409	6649890.31018318	ms	0.1	src	Inf
584723.27529238	6649921.24014060	ms	0.1	src	Inf
584722.56559865	6649952.17009925	ms	0.1	src	Inf
584721.85590290	6649983.10005911	ms	0.1	src	Inf
584721.14620514	6650014.03002019	ms	0.1	src	Inf
584720.43650537	6650044.95998249	ms	0.1	src	Inf
584719.72680357	6650075.88994602	ms	0.1	src	Inf
584719.01709976	6650106.81991076	ms	0.1	src	Inf
584718.30739394	6650137.74987673	ms	0.1	src	Inf
584717.59768610	6650168.67984390	ms	0.1	src	Inf
584716.88797624	6650199.60981231	ms	0.1	src	Inf
584716.17826436	6650230.53978193	ms	0.1	src	Inf
584715.46855047	6650261.46975277	ms	0.1	src	Inf
584714.75883457	6650292.39972484	ms	0.1	src	Inf
584714.04911665	6650323.32969812	ms	0.1	src	Inf
584713.33939671	6650354.25967261	ms	0.1	src	Inf
584712.62967475	6650385.18964834	ms	0.1	src	Inf
584711.91995078	6650416.11962528	ms	0.1	src	Inf
584711.21022480	6650447.04960344	ms	0.1	src	Inf
584710.50049680	6650477.97958282	ms	0.1	src	Inf
584709.79076678	6650508.90956342	ms	0.1	src	Inf
584709.08103474	6650539.83954524	ms	0.1	src	Inf
584708.37130069	6650570.76952828	ms	0.1	src	Inf
584707.66156463	6650601.69951253	ms	0.1	src	Inf
584706.95182655	6650632.62949801	ms	0.1	src	Inf
584706.24208645	6650663.55948471	ms	0.1	src	Inf
584705.53234434	6650694.48947263	ms	0.1	src	Inf
584704.82260021	6650725.41946177	ms	0.1	src	Inf
584704.11285406	6650756.34945212	ms	0.1	src	Inf
584703.40310590	6650787.27944370	ms	0.1	src	Inf
584702.69335572	6650818.20943650	ms	0.1	src	Inf
584701.98360353	6650849.13943051	ms	0.1	src	Inf
584701.27384932	6650880.06942575	ms	0.1	src	Inf
584700.56409310	6650910.99942220	ms	0.1	src	Inf
584699.85433486	6650941.92941988	ms	0.1	src	Inf
584699.14457461	6650972.85941877	ms	0.1	src	Inf
584698.43481234	6651003.78941889	ms	0.1	src	Inf
584697.72504805	6651034.71942022	ms	0.1	src	Inf
584697.01528175	6651065.64942277	ms	0.1	src	Inf
584696.30551343	6651096.57942655	ms	0.1	src	Inf
584695.59574310	6651127.50943154	ms	0.1	src	Inf
584694.88597075	6651158.43943775	ms	0.1	src	Inf
584694.17619638	6651189.36944519	ms	0.1	src	Inf
584693.46642000	6651220.29945384	ms	0.1	src	Inf
584692.75664161	6651251.22946371	ms	0.1	src	Inf
584692.04686120	6651282.15947480	ms	0.1	src	Inf
584691.33707877	6651313.08948711	ms	0.1	src	Inf
584690.62729433	6651344.01950064	ms	0.1	src	Inf
584689.91750787	6651374.94951539	ms	0.1	src	Inf
584689.20771940	6651405.87953135	ms	0.1	src	Inf
584688.49792891	6651436.80954854	ms	0.1	src	Inf
584687.78813641	6651467.73956695	ms	0.1	src	Inf
584687.07834189	6651498.66958658	ms	0.1	src	Inf
584686.36854535	6651529.59960742	ms	0.1	src	Inf
584685.65874680	6651560.52962949	ms	0.1	src	Inf
584684.94894624	6651591.45965277	ms	0.1	src	Inf
584684.23914366	6651622.38967728	ms	0.1	src	Inf
584683.52933906	6651653.31970300	ms	0.1	src	Inf
584682.81953245	6651684.24972995	ms	0.1	src	Inf
584682.10972382	6651715.17975811	ms	0.1	src	Inf
584681.39991318	6651746.10978749	ms	0.1	src	Inf
584680.69010053	6651777.03981810	ms	0.1	src	Inf
584679.98028585	6651807.96984992	ms	0.1	src	Inf
584679.27046917	6651838.89988296	ms	0.1	src	Inf
584678.56065046	6651869.82991722	ms	0.1	src	Inf
584677.85082975	6651900.75995270	ms	0.1	src	Inf
584677.14100701	6651931.68998940	ms	0.1	src	Inf
584676.43118226	6651962.62002732	ms	0.1	src	Inf
584675.72135550	6651993.55006646	ms	0.1	src	Inf
584675.01152672	6652024.48010682	ms	0.1	src	Inf
584674.30169593	6652055.41014839	ms	0.1	src	Inf
584673.59186312	6652086.34019119	ms	0.1	src	Inf
584672.88202830	6652117.27023521	ms	0.1	src	Inf
584672.17219146	6652148.20028044	ms	0.1	src	Inf
584671.46235261	6652179.13032690	ms	0.1	src	Inf
584670.75251174	6652210.06037457	ms	0.1	src	Inf
584670.04266885	6652240.99042346	ms	0.1	src	Inf
584669.33282395	6652271.92047357	ms	0.1	src	Inf
584668.62297704	6652302.85052491	ms	0.1	src	Inf
584667.91312811	6652333.78057746	ms	0.1	src	Inf
584667.20327717	6652364.71063123	ms	0.1	src	Inf
584666.49342421	6652395.64068621	ms	0.1	src	Inf
584665.78356924	6652426.57074243	ms	0.1	src	Inf
584665.07371225	6652457.50079986	ms	0.1	src	Inf
584664.36385325	6652488.43085850	ms	0.1	src	Inf
584663.65399223	6652519.36091837	ms	0.1	src	Inf
584662.94412919	6652550.29097946	ms	0.1	src	Inf
584662.23426415	6652581.22104176	ms	0.1	src	Inf
584661.52439709	6652612.15110529	ms	0.1	src	Inf
584660.81452801	6652643.08117003	ms	0.1	src	Inf
584660.10465692	6652674.01123599	ms	0.1	src	Inf
584659.39478381	6652704.94130318	ms	0.1	src	Inf
584658.68490869	6652735.87137158	ms	0.1	src	Inf
584657.97503155	6652766.80144120	ms	0.1	src	Inf
584657.26515240	6652797.73151204	ms	0.1	src	Inf
584656.55527123	6652828.66158410	ms	0.1	src	Inf
584655.84538805	6652859.59165738	ms	0.1	src	Inf
584655.13550286	6652890.52173188	ms	0.1	src	Inf
584654.42561565	6652921.45180759	ms	0.1	src	Inf
584653.71572643	6652952.38188453	ms	0.1	src	Inf
584653.00583519	6652983.31196268	ms	0.1	src	Inf
584652.29594193	6653014.24204206	ms	0.1	src	Inf
584651.58604667	6653045.17212265	ms	0.1	src	Inf
584650.87614938	6653076.10220447	ms	0.1	src	Inf
584650.16625009	6653107.03228749	ms	0.1	src	Inf
584649.45634878	6653137.96237175	ms	0.1	src	Inf
584648.74644545	6653168.89245722	ms	0.1	src	Inf
