584683.65	6650972.50	 -125.75
584682.94	6651003.43	 -125.87
584682.23	6651034.36	 -126.00
584681.52	6651065.29	 -126.13
584680.81	6651096.22	 -126.26
584680.10	6651127.15	 -126.36
584679.39	6651158.08	 -126.25
584678.68	6651189.01	 -126.15
584677.97	6651219.94	 -126.29
584677.26	6651250.87	 -126.44
584676.55	6651281.80	 -126.39
584675.84	6651312.73	 -126.33
584675.13	6651343.66	 -126.27
584674.42	6651374.59	 -126.29
584673.71	6651405.52	 -126.32
584673.00	6651436.45	 -126.20
584672.29	6651467.38	 -126.09
584671.58	6651498.31	 -126.06
584670.87	6651529.24	 -126.46
584670.16	6651560.17	 -126.86
584669.45	6651591.10	 -127.02
584668.74	6651622.03	 -127.24
584668.04	6651652.96	 -127.45
584667.33	6651683.89	 -127.66
584666.62	6651714.82	 -127.85
584665.91	6651745.75	 -128.00
584665.20	6651776.68	 -128.00
584664.49	6651807.61	 -128.00
584663.78	6651838.54	 -128.00
584663.07	6651869.47	 -128.00
584662.36	6651900.40	 -128.00
584661.65	6651931.33	 -128.15
584660.94	6651962.26	 -128.45
584660.23	6651993.19	 -128.75
584659.52	6652024.12	 -129.00
584658.81	6652055.05	 -129.00
584658.10	6652085.98	 -129.00
584657.39	6652116.91	 -129.07
584656.68	6652147.84	 -129.23
584655.97	6652178.77	 -129.39
584655.26	6652209.70	 -129.55
584654.55	6652240.63	 -129.72
584653.84	6652271.56	 -129.90
584653.13	6652302.50	 -130.00
584652.42	6652333.43	 -130.00
584651.71	6652364.36	 -130.00
584651.00	6652395.29	 -130.00
584650.29	6652426.22	 -130.00
584649.58	6652457.15	 -130.00
584648.87	6652488.08	 -130.00
584648.16	6652519.01	 -130.00
584647.45	6652549.94	 -130.00
584646.74	6652580.87	 -130.00
584646.03	6652611.80	 -130.00
584645.32	6652642.73	 -130.00
584644.61	6652673.66	 -130.00
584643.91	6652704.59	 -130.00
584643.20	6652735.52	 -130.00
584642.49	6652766.45	 -130.00
584641.78	6652797.38	 -130.00
584641.07	6652828.31	 -130.00
584640.36	6652859.24	 -130.00
584639.65	6652890.17	 -130.00
584638.94	6652921.10	 -129.89
584638.23	6652952.03	 -129.77
584637.52	6652982.96	 -129.65
584636.81	6653013.89	 -129.53
584636.10	6653044.82	 -129.42
584635.39	6653075.75	 -129.31
584634.68	6653106.68	 -129.21
584633.97	6653137.61	 -129.11
584633.26	6653168.54	 -129.08
584632.55	6653199.47	 -129.29
584631.84	6653230.40	 -129.50
584631.13	6653261.33	 -129.66
584630.42	6653292.26	 -129.56
584629.71	6653323.19	 -129.47
584629.00	6653354.12	 -129.41
584628.29	6653385.05	 -129.56
584627.58	6653415.98	 -129.56
584626.87	6653446.91	 -129.50
584626.16	6653477.84	 -129.74
584625.45	6653508.77	 -130.26
584624.74	6653539.70	 -130.68
584624.03	6653570.63	 -130.71
584623.32	6653601.56	 -130.46
584622.61	6653632.49	 -130.22
584621.90	6653663.42	 -129.99
584621.19	6653694.35	 -129.88
584620.48	6653725.28	 -129.56
584619.77	6653756.21	 -129.14
584619.06	6653787.14	 -128.72
584618.35	6653818.07	 -128.50
584617.64	6653849.00	 -128.35
584616.93	6653879.93	 -128.36
584616.22	6653910.86	 -128.48
584615.51	6653941.79	 -128.59
584614.80	6653972.72	 -128.71
584614.09	6654003.65	 -128.82
584613.38	6654034.58	 -128.93
584815.52	6645900.36	 -110.69
584814.81	6645931.29	 -110.84
584814.10	6645962.22	 -111.00
584813.39	6645993.15	 -111.00
584812.68	6646024.08	 -111.00
584811.97	6646055.00	 -111.00
584811.26	6646085.93	 -111.00
584810.55	6646116.86	 -111.00
584809.84	6646147.79	 -111.00
584809.13	6646178.72	 -111.00
584808.42	6646209.65	 -111.00
584807.71	6646240.58	 -111.00
584807.00	6646271.51	 -111.00
584806.30	6646302.44	 -111.00
584805.59	6646333.37	 -111.00
584804.88	6646364.30	 -111.00
584804.17	6646395.23	 -111.00
584803.46	6646426.16	 -111.00
584802.75	6646457.09	 -111.09
584802.04	6646488.02	 -111.02
584801.33	6646518.95	 -111.32
584800.62	6646549.88	 -111.43
584799.91	6646580.81	 -111.53
584799.20	6646611.74	 -111.64
584798.49	6646642.67	 -111.75
584797.78	6646673.60	 -111.97
584797.07	6646704.53	 -112.00
584796.36	6646735.46	 -112.02
584795.65	6646766.39	 -112.10
584794.94	6646797.32	 -112.18
584794.23	6646828.25	 -112.27
584793.52	6646859.18	 -112.35
584792.82	6646890.11	 -112.35
584792.11	6646921.04	 -112.29
584791.40	6646951.97	 -112.23
584790.69	6646982.90	 -112.17
584789.98	6647013.83	 -112.11
584789.27	6647044.76	 -112.05
584788.56	6647075.69	 -111.96
584787.85	6647106.62	 -111.72
584787.14	6647137.55	 -111.49
584786.43	6647168.48	 -111.09
584785.72	6647199.41	 -110.69
584785.01	6647230.34	 -110.25
584784.30	6647261.27	 -110.16
584783.59	6647292.20	 -110.20
584782.88	6647323.13	 -110.09
584782.17	6647354.06	 -110.00
584781.46	6647384.99	 -110.13
584780.75	6647415.92	 -110.27
584780.04	6647446.85	 -110.40
584779.33	6647477.78	 -110.55
584778.63	6647508.71	 -111.09
584777.92	6647539.64	 -111.64
584777.21	6647570.57	 -112.13
584776.50	6647601.50	 -112.52
584775.79	6647632.43	 -112.92
584775.08	6647663.36	 -113.44
584774.37	6647694.29	 -113.97
584773.66	6647725.22	 -114.21
584772.95	6647756.15	 -114.26
584772.24	6647787.08	 -114.40
584771.53	6647818.01	 -114.82
584770.82	6647848.94	 -115.00
584770.11	6647879.87	 -115.35
584769.40	6647910.80	 -115.99
584768.69	6647941.73	 -116.13
584767.98	6647972.66	 -116.25
584767.27	6648003.59	 -116.38
584766.56	6648034.51	 -116.68
584765.85	6648065.44	 -116.81
584765.14	6648096.37	 -116.87
584764.43	6648127.30	 -116.93
584763.72	6648158.23	 -116.98
584763.01	6648189.16	 -116.88
584762.31	6648220.09	 -116.69
584761.60	6648251.02	 -116.51
584760.89	6648281.95	 -116.38
584760.18	6648312.88	 -116.45
584759.47	6648343.81	 -116.34
584758.76	6648374.74	 -116.22
584758.05	6648405.67	 -116.54
584757.34	6648436.60	 -117.00
584756.63	6648467.53	 -117.00
584755.92	6648498.46	 -117.12
584755.21	6648529.39	 -117.36
584754.50	6648560.32	 -117.61
584753.79	6648591.25	 -117.81
584753.08	6648622.18	 -117.79
584752.37	6648653.11	 -117.91
584751.66	6648684.04	 -118.00
584750.95	6648714.97	 -118.00
584750.24	6648745.90	 -118.07
584749.53	6648776.83	 -118.30
584748.82	6648807.76	 -118.52
584748.11	6648838.69	 -118.74
584747.40	6648869.62	 -118.91
584746.69	6648900.55	 -118.91
584745.98	6648931.48	 -118.69
584745.27	6648962.41	 -118.47
584744.57	6648993.34	 -118.66
584743.86	6649024.27	 -118.86
584743.15	6649055.20	 -119.07
584742.44	6649086.13	 -119.27
584741.73	6649117.06	 -119.48
584741.02	6649147.99	 -119.62
584740.31	6649178.92	 -119.56
584739.60	6649209.85	 -119.92
584738.89	6649240.78	 -120.29
584738.18	6649271.71	 -120.63
584737.47	6649302.64	 -120.78
584736.76	6649333.57	 -120.71
584736.05	6649364.50	 -120.87
584735.34	6649395.43	 -121.06
584734.63	6649426.36	 -121.38
584733.92	6649457.29	 -121.70
584733.21	6649488.22	 -122.00
584732.50	6649519.15	 -122.00
584731.79	6649550.08	 -122.12
584731.08	6649581.01	 -122.41
584730.37	6649611.94	 -122.62
584729.66	6649642.87	 -122.68
584728.95	6649673.80	 -122.75
584728.24	6649704.73	 -122.80
584727.53	6649735.66	 -122.85
584726.82	6649766.59	 -122.89
584726.11	6649797.52	 -122.94
584725.40	6649828.45	 -122.99
584724.69	6649859.38	 -123.00
584723.98	6649890.31	 -123.00
584723.28	6649921.24	 -123.00
584722.57	6649952.17	 -123.00
584721.86	6649983.10	 -123.24
584721.15	6650014.03	 -123.33
584720.44	6650044.96	 -123.39
584719.73	6650075.89	 -123.44
584719.02	6650106.82	 -123.50
584718.31	6650137.75	 -123.55
584717.60	6650168.68	 -123.61
584716.89	6650199.61	 -123.67
584716.18	6650230.54	 -123.73
584715.47	6650261.47	 -123.79
584714.76	6650292.40	 -123.85
584714.05	6650323.33	 -123.91
584713.34	6650354.26	 -123.97
584712.63	6650385.19	 -124.00
584711.92	6650416.12	 -124.00
584711.21	6650447.05	 -124.00
584710.50	6650477.98	 -123.76
584709.79	6650508.91	 -123.53
584709.08	6650539.84	 -123.29
584708.37	6650570.77	 -123.56
584707.66	6650601.70	 -123.82
584706.95	6650632.63	 -123.94
584706.24	6650663.56	 -124.06
584705.53	6650694.49	 -124.18
584704.82	6650725.42	 -124.29
584704.11	6650756.35	 -124.40
584703.40	6650787.28	 -124.50
584702.69	6650818.21	 -124.61
584701.98	6650849.14	 -124.71
584701.27	6650880.07	 -124.82
584700.56	6650911.00	 -125.00
584699.85	6650941.93	 -125.29
584699.14	6650972.86	 -125.40
584698.43	6651003.79	 -125.51
584697.73	6651034.72	 -125.63
584697.02	6651065.65	 -125.76
584696.31	6651096.58	 -125.89
584695.60	6651127.51	 -126.01
584694.89	6651158.44	 -126.14
584694.18	6651189.37	 -126.03
584693.47	6651220.30	 -125.99
584692.76	6651251.23	 -126.14
584692.05	6651282.16	 -126.28
584691.34	6651313.09	 -126.27
584690.63	6651344.02	 -126.22
584689.92	6651374.95	 -126.16
584689.21	6651405.88	 -126.14
584688.50	6651436.81	 -126.09
584687.79	6651467.74	 -126.01
584687.08	6651498.67	 -126.06
584686.37	6651529.60	 -126.17
584685.66	6651560.53	 -126.57
584684.95	6651591.46	 -126.97
584684.24	6651622.39	 -127.00
584683.53	6651653.32	 -127.21
584682.82	6651684.25	 -127.42
584682.11	6651715.18	 -127.63
584681.40	6651746.11	 -127.81
584680.69	6651777.04	 -128.00
584679.98	6651807.97	 -128.00
584679.27	6651838.90	 -128.00
584678.56	6651869.83	 -128.00
584677.85	6651900.76	 -128.00
584677.14	6651931.69	 -128.00
584676.43	6651962.62	 -128.20
584675.72	6651993.55	 -128.50
584675.01	6652024.48	 -128.80
584674.30	6652055.41	 -129.00
584673.59	6652086.34	 -129.00
584672.88	6652117.27	 -129.00
584672.17	6652148.20	 -129.00
584671.46	6652179.13	 -129.16
584670.75	6652210.06	 -129.33
584670.04	6652240.99	 -129.49
584669.33	6652271.92	 -129.66
584668.62	6652302.85	 -129.84
584667.91	6652333.78	 -130.00
584667.20	6652364.71	 -130.00
584666.49	6652395.64	 -130.00
584665.78	6652426.57	 -130.00
584665.07	6652457.50	 -130.00
584664.36	6652488.43	 -130.00
584663.65	6652519.36	 -130.00
584662.94	6652550.29	 -130.00
584662.23	6652581.22	 -130.00
584661.52	6652612.15	 -130.00
584660.81	6652643.08	 -130.00
584660.10	6652674.01	 -130.00
584659.39	6652704.94	 -130.00
584658.68	6652735.87	 -130.00
584657.98	6652766.80	 -130.00
584657.27	6652797.73	 -130.00
584656.56	6652828.66	 -130.00
584655.85	6652859.59	 -129.99
584655.14	6652890.52	 -129.88
584654.43	6652921.45	 -129.77
584653.72	6652952.38	 -129.66
584653.01	6652983.31	 -129.54
584652.30	6653014.24	 -129.42
584651.59	6653045.17	 -129.30
584650.88	6653076.10	 -129.19
584650.17	6653107.03	 -129.08
584649.46	6653137.96	 -128.99
584648.75	6653168.89	 -128.94
584648.04	6653199.82	 -128.94
584647.33	6653230.75	 -129.15
584646.62	6653261.68	 -129.36
584645.91	6653292.61	 -129.44
584645.20	6653323.54	 -129.35
584644.49	6653354.47	 -129.26
584643.78	6653385.40	 -129.25
584643.07	6653416.33	 -129.40
584642.36	6653447.26	 -129.45
584641.65	6653478.19	 -129.39
584640.94	6653509.12	 -129.77
584640.23	6653540.05	 -130.28
584639.52	6653570.98	 -130.79
584638.81	6653601.91	 -130.76
584638.10	6653632.84	 -130.51
584637.39	6653663.77	 -130.26
584636.68	6653694.70	 -130.01
584635.97	6653725.63	 -129.58
584635.26	6653756.56	 -129.16
584634.55	6653787.49	 -128.74
584633.84	6653818.42	 -128.34
584633.13	6653849.35	 -128.20
584632.42	6653880.28	 -128.27
584631.71	6653911.21	 -128.38
584631.00	6653942.14	 -128.50
584630.29	6653973.08	 -128.61
584629.58	6654004.01	 -128.72
584628.87	6654034.94	 -128.84
584831.04	6645900.71	 -110.34
584830.33	6645931.64	 -110.52
584829.62	6645962.57	 -110.70
584828.91	6645993.50	 -110.95
584828.20	6646024.43	 -111.00
584827.49	6646055.36	 -111.00
584826.78	6646086.29	 -111.00
584826.07	6646117.22	 -111.00
584825.36	6646148.15	 -111.00
584824.65	6646179.08	 -111.00
584823.94	6646210.01	 -111.00
584823.23	6646240.94	 -111.00
584822.52	6646271.87	 -111.00
584821.81	6646302.80	 -111.00
584821.10	6646333.73	 -111.00
584820.39	6646364.66	 -111.00
584819.68	6646395.59	 -111.00
584818.97	6646426.52	 -111.00
584818.26	6646457.45	 -111.00
584817.55	6646488.38	 -111.01
584816.84	6646519.31	 -111.12
584816.14	6646550.24	 -111.23
584815.43	6646581.17	 -111.34
584814.72	6646612.10	 -111.44
584814.01	6646643.03	 -111.55
584813.30	6646673.96	 -111.66
584812.59	6646704.89	 -111.90
584811.88	6646735.82	 -112.00
584811.17	6646766.75	 -112.00
584810.46	6646797.68	 -112.02
584809.75	6646828.61	 -112.10
584809.04	6646859.54	 -112.18
584808.33	6646890.47	 -112.26
584807.62	6646921.40	 -112.24
584806.91	6646952.33	 -112.18
584806.20	6646983.26	 -112.12
584805.49	6647014.19	 -112.06
584804.78	6647045.12	 -111.99
584804.07	6647076.05	 -111.75
584803.36	6647106.97	 -111.51
584802.65	6647137.90	 -111.31
584801.94	6647168.83	 -111.17
584801.23	6647199.76	 -110.77
584800.52	6647230.69	 -110.38
584799.81	6647261.62	 -109.90
584799.10	6647292.55	 -109.85
584798.39	6647323.48	 -109.97
584797.69	6647354.41	 -109.87
584796.98	6647385.34	 -109.80
584796.27	6647416.27	 -109.94
584795.56	6647447.20	 -110.07
584794.85	6647478.13	 -110.21
584794.14	6647509.06	 -110.40
584793.43	6647539.99	 -110.95
584792.72	6647570.92	 -111.49
584792.01	6647601.85	 -112.03
584791.30	6647632.78	 -112.52
584790.59	6647663.71	 -113.04
584789.88	6647694.64	 -113.57
584789.17	6647725.57	 -114.09
584788.46	6647756.50	 -114.32
584787.75	6647787.43	 -114.38
584787.04	6647818.36	 -114.64
584786.33	6647849.29	 -115.00
584785.62	6647880.22	 -115.00
584784.91	6647911.15	 -115.57
584784.20	6647942.08	 -116.21
584783.49	6647973.01	 -116.36
584782.78	6648003.94	 -116.48
584782.07	6648034.87	 -116.61
584781.36	6648065.80	 -116.79
584780.65	6648096.73	 -116.93
584779.94	6648127.66	 -116.98
584779.23	6648158.59	 -116.88
584778.52	6648189.52	 -116.71
584777.81	6648220.45	 -116.53
584777.10	6648251.38	 -116.35
584776.39	6648282.31	 -116.16
584775.68	6648313.24	 -116.09
584774.98	6648344.17	 -116.23
584774.27	6648375.10	 -116.11
584773.56	6648406.03	 -116.00
584772.85	6648436.96	 -116.48
584772.14	6648467.89	 -117.00
584771.43	6648498.82	 -117.00
584770.72	6648529.75	 -117.19
584770.01	6648560.68	 -117.43
584769.30	6648591.61	 -117.67
584768.59	6648622.54	 -117.92
584767.88	6648653.47	 -118.00
584767.17	6648684.40	 -118.00
584766.46	6648715.33	 -118.00
584765.75	6648746.26	 -118.00
584765.04	6648777.19	 -118.00
584764.33	6648808.12	 -118.22
584763.62	6648839.05	 -118.45
584762.91	6648869.98	 -118.67
584762.20	6648900.91	 -118.83
584761.49	6648931.84	 -118.99
584760.78	6648962.77	 -118.80
584760.07	6648993.70	 -118.58
584759.36	6649024.63	 -118.77
584758.65	6649055.56	 -118.97
584757.94	6649086.49	 -119.18
584757.23	6649117.42	 -119.38
584756.52	6649148.35	 -119.52
584755.81	6649179.28	 -119.36
584755.10	6649210.21	 -119.72
584754.39	6649241.14	 -120.15
584753.68	6649272.07	 -120.44
584752.97	6649303.00	 -120.62
584752.26	6649333.93	 -120.60
584751.55	6649364.86	 -120.76
584750.84	6649395.79	 -120.92
584750.13	6649426.72	 -121.16
584749.42	6649457.65	 -121.49
584748.71	6649488.58	 -121.82
584748.00	6649519.51	 -122.00
584747.29	6649550.44	 -122.00
584746.58	6649581.37	 -122.08
584745.87	6649612.30	 -122.37
584745.17	6649643.23	 -122.65
584744.46	6649674.16	 -122.80
584743.75	6649705.09	 -122.87
584743.04	6649736.02	 -122.91
584742.33	6649766.95	 -122.96
584741.62	6649797.88	 -123.00
584740.91	6649828.81	 -123.00
584740.20	6649859.74	 -123.00
584739.49	6649890.67	 -123.00
584738.78	6649921.60	 -123.00
584738.07	6649952.53	 -123.00
584737.36	6649983.46	 -123.00
584736.65	6650014.39	 -123.24
584735.94	6650045.32	 -123.44
584735.23	6650076.25	 -123.50
584734.52	6650107.18	 -123.56
584733.81	6650138.11	 -123.61
584733.10	6650169.04	 -123.67
584732.39	6650199.97	 -123.73
584731.68	6650230.90	 -123.79
584730.97	6650261.83	 -123.85
584730.26	6650292.76	 -123.91
584729.55	6650323.69	 -123.96
584728.84	6650354.62	 -123.98
584728.13	6650385.55	 -123.93
584727.42	6650416.48	 -124.00
584726.71	6650447.41	 -124.00
584726.00	6650478.34	 -124.00
584725.29	6650509.27	 -123.82
584724.58	6650540.20	 -123.58
584723.87	6650571.13	 -123.42
584723.16	6650602.06	 -123.70
584722.45	6650632.99	 -123.98
584721.74	6650663.92	 -124.16
584721.03	6650694.85	 -124.28
584720.32	6650725.78	 -124.39
584719.61	6650756.71	 -124.51
584718.90	6650787.64	 -124.62
584718.19	6650818.57	 -124.72
584717.48	6650849.50	 -124.83
584716.77	6650880.43	 -124.94
584716.06	6650911.36	 -124.94
584715.35	6650942.29	 -124.94
584714.64	6650973.22	 -125.05
584713.93	6651004.15	 -125.16
584713.22	6651035.08	 -125.27
584712.51	6651066.01	 -125.38
584711.80	6651096.94	 -125.51
584711.09	6651127.87	 -125.64
584710.38	6651158.80	 -125.77
584709.67	6651189.73	 -125.89
584708.96	6651220.66	 -125.80
584708.25	6651251.59	 -125.83
584707.54	6651282.52	 -125.98
584706.83	6651313.45	 -126.12
584706.12	6651344.38	 -126.16
584705.41	6651375.31	 -126.10
584704.70	6651406.24	 -126.04
584703.99	6651437.17	 -126.01
